"state","month_date","median_listing_price","new_listing_count","active_listing_count","pending_listing_count"
"ak",2023 Jun,381636.904761905,1070.66666666667,1230.66666666667,515
"al",2023 Jun,268494.089552239,6548,11602,6107
"ar",2023 Jun,216353.773333333,3688,7162,4476
"az",2023 Jun,443131.733333333,8562,14177,11228
"ca",2023 Jun,737240.965517241,29300,37575,28611
"co",2023 Jun,662035.34375,10532,15061,8963
"ct",2023 Jun,572987.5,3798,3945,6564
"dc",2023 Jun,675000,982,1770,988
"de",2023 Jun,481048.333333333,1222,1829,1996
"fl",2023 Jun,438035.865671642,37404,81709,55475
"ga",2023 Jun,334908.597484277,14454,22955.5,18500.5
"hi",2023 Jun,1154598.25,1380,3126,1892
"ia",2023 Jun,223932.777777778,3992,6563,5582
"id",2023 Jun,549199.977272727,3412,6298,3517
"il",2023 Jun,185224.333333333,14180,16445,19314
"in",2023 Jun,265576.358695652,8320,9028,5962
"ks",2023 Jun,218171.795238095,3642,4703.875,4712.375
"ky",2023 Jun,262195.291666667,4540,6464,6129
"la",2023 Jun,246843.78125,4522,11420,5732
"ma",2023 Jun,1141035.28571429,7296,7141,2363
"md",2023 Jun,465424.5,7140,6926,9128
"me",2023 Jun,431845.875,2026,2440,738
"mi",2023 Jun,295250.277108434,13086,14730,8922
"mn",2023 Jun,307415.390804598,8950,9415,10028
"mo",2023 Jun,242503.330434783,8146,10983,9919
"ms",2023 Jun,225950.897212544,2704,5376,3639.21428571429
"mt",2023 Jun,447492.898809524,1829.33333333333,3632,2218
"nc",2023 Jun,398482.52,13526,19488,22213
"nd",2023 Jun,229177.166666667,920,1718,1046.93333333333
"ne",2023 Jun,259605.574175824,2346,3212.6,3393.359375
"nh",2023 Jun,515484.4,1920,1685,1139
"nj",2023 Jun,526308.857142857,9364,12424,12889
"nm",2023 Jun,337778.28125,2232,3768,2183
"nv",2023 Jun,410156.941176471,3854,9857,2106
"ny",2023 Jun,373039.35483871,15762,33673,20006
"oh",2023 Jun,262084.284090909,12910,12038,15224
"ok",2023 Jun,230203.649350649,4938,8968,6339
"or",2023 Jun,502426.527777778,5956,9565,6235
"pa",2023 Jun,260919.940298507,12834,17348,16880
"ri",2023 Jun,693525,1014,964,1703
"sc",2023 Jun,335735.934782609,8228,13665,12848
"sd",2023 Jun,319919.876450262,1126.85714285714,2613.58333333333,1134.46085552865
"tn",2023 Jun,390333.568421053,10386,17331,10089
"tx",2023 Jun,318938.903778824,39113.4545454545,76619.75,41532.446969697
"ut",2023 Jun,598370.75862069,4426,8349,4834
"va",2023 Jun,396885.96875,10190,11182,11392
"vt",2023 Jun,468223.214285714,764,993,550
"wa",2023 Jun,588870.897435897,8974,11165,9252
"wi",2023 Jun,346705.722222222,6612,8463,5910
"wv",2023 Jun,210962.672727273,1578,2664,2398
"wy",2023 Jun,536859.869565217,918,1841,655
"ak",2023 Jul,380112.714285714,1180,1520,533
"al",2023 Jul,269727.417910448,6540,12237,5940
"ar",2023 Jul,217276.333333333,3696,7517,4499
"az",2023 Jul,467449.666666667,8268,13985,10426
"ca",2023 Jul,737306.137931034,27848,39700,28164
"co",2023 Jul,679716.53125,9320,16670,8826
"ct",2023 Jul,563612.5,3236,3942,6415
"dc",2023 Jul,675000,812,1776,910
"de",2023 Jul,469022.333333333,1136,1891,1933
"fl",2023 Jul,439155.014925373,36928,82911,52849
"ga",2023 Jul,336566.540880503,14076,24355,17693.5
"hi",2023 Jul,1109375,1276,3230,1779
"ia",2023 Jul,222021.444444444,3848,6771,5560
"id",2023 Jul,555852.931818182,3076,6857,3481
"il",2023 Jul,186269.803921569,13388,17474,18442
"in",2023 Jul,267027.369565217,8024,9628,5900
"ks",2023 Jul,226730.542857143,3384,4932,4374
"ky",2023 Jul,268912.4,4388,6794,6016
"la",2023 Jul,245110.625,4356,12063,5169
"ma",2023 Jul,1151757.14285714,5428,6821,2155
"md",2023 Jul,457388.666666667,6844,7223,8757
"me",2023 Jul,430631.25,2076,2851,762
"mi",2023 Jul,292637.614457831,12644,16014,9112
"mn",2023 Jul,309828.83908046,7824,9999,9924
"mo",2023 Jul,247668.973913043,8008,11726,9659
"ms",2023 Jul,230120.930313589,2532,5573,3507.85714285714
"mt",2023 Jul,449090.178571429,1634,3989,2214
"nc",2023 Jul,395409.95,13476,19984,21159
"nd",2023 Jul,223862.852564103,852,1846,1035.46666666667
"ne",2023 Jul,252229.978021978,2233.33333333333,3442.8,3307.33333333333
"nh",2023 Jul,527435,1652,1784,1161
"nj",2023 Jul,521305,8372,12764,11854
"nm",2023 Jul,341389.6875,2200,3961,2307
"nv",2023 Jul,417445.882352941,3828,9729,2126
"ny",2023 Jul,369322,14016,33763,20555
"oh",2023 Jul,264343.806818182,12292,12550,15180
"ok",2023 Jul,231890.857142857,5100,9521,6114
"or",2023 Jul,503312.722222222,5244,10673,6314
"pa",2023 Jul,262089.462686567,12380,17788,16157
"ri",2023 Jul,702369.8,916,990,1627
"sc",2023 Jul,333279.217391304,8048,14040,12214
"sd",2023 Jul,332785.294361212,1043.42857142857,2698.77777777778,1094.57896152811
"tn",2023 Jul,387117.736842105,9892,18071,9842
"tx",2023 Jul,317043.473017023,37501.8181818182,81613.75,40077.9545454545
"ut",2023 Jul,597379.75862069,4048,8857,4768
"va",2023 Jul,389910.5234375,9436,11603,10707
"vt",2023 Jul,468046.428571429,696,1106,555
"wa",2023 Jul,586607.179487179,7920,12054,9142
"wi",2023 Jul,348013.125,6088,9146,5973
"wv",2023 Jul,208487.6,1572,2763,2437
"wy",2023 Jul,545407.391304348,908,2020,681
"ak",2023 Aug,375575,1080,1655,1313
"al",2023 Aug,265925.134328358,6468,12804,5877
"ar",2023 Aug,221125.893333333,3828,7895,4459
"az",2023 Aug,438903.933333333,12082,14496,10134
"ca",2023 Aug,735452.913793103,26934,41625,27222
"co",2023 Aug,675625.796875,8946,17650,8637
"ct",2023 Aug,515131.25,3300,3935,5808
"dc",2023 Aug,649900,704,1722,813
"de",2023 Aug,472573,1204,1889,1918
"fl",2023 Aug,436621.582089552,38884,84940,50544
"ga",2023 Aug,334440.056603774,13786,25451,16672
"hi",2023 Aug,1109750,1244,3196,1750
"ia",2023 Aug,220247.101010101,3762,7162,5225
"id",2023 Aug,557283.704545455,3000,7169,3456
"il",2023 Aug,183417.294117647,13176,18102,17948
"in",2023 Aug,265185.793478261,8154,10390,7112
"ks",2023 Aug,211143.980952381,3178,5080,4208
"ky",2023 Aug,270812.833333333,4424,7142,5902
"la",2023 Aug,242738.546875,4376,12662,4872
"ma",2023 Aug,1133416.07142857,5744,7039,2068
"md",2023 Aug,452765.041666667,6696,7471,8510
"me",2023 Aug,424967.1875,2172,3141,872
"mi",2023 Aug,287323.662650602,12926,17300,14877
"mn",2023 Aug,308925.850574713,8044,10727,9621
"mo",2023 Aug,248846.547826087,7962,12297,9408
"ms",2023 Aug,234618.134146341,2622,5881,3423.5
"mt",2023 Aug,434485.339285714,1536,4222,2126
"nc",2023 Aug,392193.1,13434,20925,20748
"nd",2023 Aug,232179.788461538,816,1972,1134
"ne",2023 Aug,245641.157509157,2150,3629.66666666667,3183.66666666667
"nh",2023 Aug,520765.4,1688,1879,1141
"nj",2023 Aug,525505.095238095,8368,12815,11504
"nm",2023 Aug,477333.03125,2194,4207,2350
"nv",2023 Aug,401806.294117647,3894,9732,2047
"ny",2023 Aug,364225.193548387,13660,34305,20164
"oh",2023 Aug,265969.352272727,12002,13576,14986
"ok",2023 Aug,231754.38961039,4942,9946,6068
"or",2023 Aug,501971.5,5194,11098,6106
"pa",2023 Aug,261904,12290,18485,15796
"ri",2023 Aug,672635.6,1000,1082,1601
"sc",2023 Aug,326509.847826087,8454,14640,11815
"sd",2023 Aug,366174.580720926,972,2837.88888888889,1028.03040086091
"tn",2023 Aug,387839.421052632,9622,19053,9732
"tx",2023 Aug,319635.805867439,34138.1818181818,84635.75,37782.2954545455
"ut",2023 Aug,590550.896551724,4356,9284,4591
"va",2023 Aug,394009.2421875,8948,12697,10151
"vt",2023 Aug,477772.785714286,750,1202,527
"wa",2023 Aug,583598.307692308,7640,12709,8891
"wi",2023 Aug,344742.513888889,6336,9634,5969
"wv",2023 Aug,210481.981818182,1698,2962,2374
"wy",2023 Aug,528313.608695652,884,2173,717
"ak",2023 Sep,377982.142857143,528,1684,1306
"al",2023 Sep,264004.925373134,6060,13547,5554
"ar",2023 Sep,221261.053333333,3596,8361,4238
"az",2023 Sep,441084.466666667,9068,15398,9130
"ca",2023 Sep,723823.655172414,27284,43592,26082
"co",2023 Sep,662194.515625,7832,18174,8093
"ct",2023 Sep,509656.125,3308,4189,5334
"dc",2023 Sep,674900,1064,1941,745
"de",2023 Sep,469966.666666667,1312,2004,1850
"fl",2023 Sep,431790.791044776,38744,90712,46815
"ga",2023 Sep,328698.547169811,13440,27033,15527
"hi",2023 Sep,1078750,1248,3208,1673
"ia",2023 Sep,218747.777777778,3512,7501,4846
"id",2023 Sep,543331.75,2644,7254,3474
"il",2023 Sep,185030.049019608,12300,18909,16266
"in",2023 Sep,264035.315217391,7944,11362,7793
"ks",2023 Sep,204780.558730159,3138,5427.33333333333,3770.66666666667
"ky",2023 Sep,265700.916666667,4112,7536,5527
"la",2023 Sep,243400.9375,4116,13003,4502
"ma",2023 Sep,1151826.78571429,6584,7608,2108
"md",2023 Sep,440732.291666667,6404,8119,7742
"me",2023 Sep,415796.875,1948,3389,903
"mi",2023 Sep,283532.228915663,11096,18034,14111
"mn",2023 Sep,305788.149425287,6944,11611,8440
"mo",2023 Sep,245772.539130435,7712,13106,8752
"ms",2023 Sep,240700.606271777,2580,6164,3227.14285714286
"mt",2023 Sep,434855.142857143,1260,4312,1988
"nc",2023 Sep,392658.19,12892,22153,19511
"nd",2023 Sep,239796.634615385,727,2098,1270.5
"ne",2023 Sep,251825.685185185,2146.66666666667,3809.33333333333,2842
"nh",2023 Sep,516745,1712,2040,1075
"nj",2023 Sep,520263.761904762,7868,12852,10861
"nm",2023 Sep,338225.78125,1972,4546,2342
"nv",2023 Sep,418927.823529412,3628,7280,3837
"ny",2023 Sep,364931.161290323,14280,36981,19223
"oh",2023 Sep,260992.215909091,12064,14660,13969
"ok",2023 Sep,231370.376623377,4608,10270,5675
"or",2023 Sep,492667.583333333,4596,11341,5469
"pa",2023 Sep,262101.791044776,11956,19478,14593
"ri",2023 Sep,665056,848,1108,1524
"sc",2023 Sep,326736.043478261,7648,15367,11084
"sd",2023 Sep,343395.352124502,923.2,2801.75,1006.2318401937
"tn",2023 Sep,387955.410526316,9872,19759,9067
"tx",2023 Sep,341490.242303513,33098.5454545455,87689.75,33703.6363636364
"ut",2023 Sep,600798.275862069,4172,9801,4669
"va",2023 Sep,392241.953125,8884,13204,9544
"vt",2023 Sep,476603.571428571,800,1350,536
"wa",2023 Sep,583115.205128205,7144,13162,7881
"wi",2023 Sep,342087.986111111,5672,10117,5434
"wv",2023 Sep,207194.345454545,1512,3045,2255
"wy",2023 Sep,549031.52173913,780,2221,651
"ak",2023 Oct,371068.75,584,1572,1135
"al",2023 Oct,266012.074626866,6102,14574,5037
"ar",2023 Oct,218958.426666667,3572,8935,3924
"az",2023 Oct,441253.733333333,9540,17541,8386
"ca",2023 Oct,713438.810344828,25918,45866,25266
"co",2023 Oct,653269.96875,7192,17883,7733
"ct",2023 Oct,514550,3104,4290,5134
"dc",2023 Oct,659950,854,2061,817
"de",2023 Oct,477289,1178,2081,1779
"fl",2023 Oct,430426.641791045,40832,99883,43141
"ga",2023 Oct,326607.364779874,13050,28905,14369
"hi",2023 Oct,1085687.5,1322,3384,1530
"ia",2023 Oct,215887.212121212,3336,7832,4291
"id",2023 Oct,542266.863636364,2318,7161,3220
"il",2023 Oct,181789.666666667,11326,19648,15067
"in",2023 Oct,258229.934782609,7396,12460,7174
"ks",2023 Oct,195258.822222222,3036,5763.66666666667,3686.33333333333
"ky",2023 Oct,264789.041666667,4126,8188,5083
"la",2023 Oct,242742.5625,4036,13491,4168
"ma",2023 Oct,1136481.64285714,5852,8195,2000
"md",2023 Oct,439509,6420,8823,7435
"me",2023 Oct,419687.5,1644,3491,822
"mi",2023 Oct,279868.807228916,10846,18739,13119
"mn",2023 Oct,299578.505747126,6230,11937,7639
"mo",2023 Oct,244626.07826087,7404,13944,8316
"ms",2023 Oct,241057.651567944,2432,6602,3083.78571428571
"mt",2023 Oct,441419.072727273,1030,4251,1728
"nc",2023 Oct,391499.95,12946,23941,18391
"nd",2023 Oct,232943.25,702,2114,1083
"ne",2023 Oct,250938.177777778,1960,4127,2650
"nh",2023 Oct,515427.5,1534,2136,1069
"nj",2023 Oct,521172.19047619,7820,13276,10303
"nm",2023 Oct,602608.625,1996,4375,2245
"nv",2023 Oct,425580.823529412,3352,7478,3515
"ny",2023 Oct,366011.467741935,13424,35873,18119
"oh",2023 Oct,256419.965909091,11796,15937,13416
"ok",2023 Oct,227579.935064935,4536,10837,5156
"or",2023 Oct,487857.722222222,4008,11340,4987
"pa",2023 Oct,257764.805970149,11922,20637,14300
"ri",2023 Oct,664770,942,1220,1388
"sc",2023 Oct,323928.304347826,8004,16428,10462
"sd",2023 Oct,329723.32742326,796.4,2378.5,1256.87772397094
"tn",2023 Oct,382270.936842105,9368,20851,8686
"tx",2023 Oct,299215.185454545,32359.7090909091,91789,31084.7272727273
"ut",2023 Oct,599485.931034483,3604,10067,4495
"va",2023 Oct,386321,8544,13883,9157
"vt",2023 Oct,478355.357142857,674,1389,530
"wa",2023 Oct,576116.897435897,6840,13233,7426
"wi",2023 Oct,334168.041666667,5204,10444,5045
"wv",2023 Oct,200019.472727273,1558,3193,2234
"wy",2023 Oct,544676.826086957,656,2183,549
"ak",2023 Nov,358664.285714286,416,1483,1008
"al",2023 Nov,264092.507462687,5004,15051,4864
"ar",2023 Nov,221890.666666667,3070,9008,3513
"az",2023 Nov,436486.2,8490,19081,8040
"ca",2023 Nov,701485.172413793,22470,46003,23595
"co",2023 Nov,645666.421875,5580,17056,7066
"ct",2023 Nov,507643.75,2680,4236,4852
"dc",2023 Nov,649000,566,1978,837
"de",2023 Nov,461373.333333333,1102,2138,1702
"fl",2023 Nov,427665.985074627,38710,109295,40307
"ga",2023 Nov,329144.79245283,11638,29899,13509
"hi",2023 Nov,1097606.25,1240,3596,1474
"ia",2023 Nov,214613.292929293,2930,7974,3902
"id",2023 Nov,534108.613636364,1982,6438,2915
"il",2023 Nov,180925.774509804,9794,19560,13743
"in",2023 Nov,259230.532608696,6162,12823,6675
"ks",2023 Nov,202032.276190476,2698,5867,3389
"ky",2023 Nov,265085.416666667,3506,8537,4665
"la",2023 Nov,238449.28125,3460,13751,3992
"ma",2023 Nov,1118969.64285714,4662,8052,1795
"md",2023 Nov,436909.166666667,5730,9056,7275
"me",2023 Nov,421828.125,1382,3298,742
"mi",2023 Nov,273011.265060241,9000,18727,12068
"mn",2023 Nov,294534.402298851,4520,11372,6485
"mo",2023 Nov,243342.12173913,6442,14277,7774
"ms",2023 Nov,241099.62369338,2114,6917,2979.42857142857
"mt",2023 Nov,430270.909090909,848,4041,1366
"nc",2023 Nov,388786.86,11292,25145,17175
"nd",2023 Nov,229331.653846154,490,2056,949
"ne",2023 Nov,250383.566666667,1732,4291,2561
"nh",2023 Nov,511782.5,1118,2023,1005
"nj",2023 Nov,512868.142857143,6686,13256,9703
"nm",2023 Nov,333412.21875,1580,4438,1999
"nv",2023 Nov,412821.941176471,3060,7582,3229
"ny",2023 Nov,368008.887096774,10954,36240,17227
"oh",2023 Nov,253498.545454545,9806,16316,12389
"ok",2023 Nov,222820.636363636,4004,11191,4785
"or",2023 Nov,480724.583333333,3350,10836,4500
"pa",2023 Nov,253824.701492537,10232,20857,13606
"ri",2023 Nov,632415,748,1265,1306
"sc",2023 Nov,321931.52173913,7160,17213,9681
"sd",2023 Nov,351375.229479419,666.6,2403.75,1073.52360774818
"tn",2023 Nov,378710.147368421,8330,21787,8140
"tx",2023 Nov,301822.087636364,28402.8727272727,93020,28898.8181818182
"ut",2023 Nov,595536.482758621,2856,9794,4185
"va",2023 Nov,387885.8671875,7118,14059,8770
"vt",2023 Nov,473717.857142857,454,1317,448
"wa",2023 Nov,562282.615384615,5282,13762,7500
"wi",2023 Nov,334568.972222222,4058,10003,4480
"wv",2023 Nov,200373.163636364,1284,3203,2116
"wy",2023 Nov,521628.130434783,458,2065,475
"ak",2023 Dec,360444.642857143,308,1327,873
"al",2023 Dec,260754.701492537,4024,14681,4443
"ar",2023 Dec,221970.626666667,2608,9053,3307
"az",2023 Dec,436325.6,6120,18285,6751
"ca",2023 Dec,688626.482758621,16052,40211,21820
"co",2023 Dec,642729.765625,3792,14645,6272
"ct",2023 Dec,492718.75,1704,3526,4318
"dc",2023 Dec,625000,472,1699,777
"de",2023 Dec,449650,720,2028,1497
"fl",2023 Dec,425892.179104478,32940,113569,37192
"ga",2023 Dec,327612.86163522,8788,28859,12327
"hi",2023 Dec,1053875,1228,3763,1447
"ia",2023 Dec,214991.707070707,1932,7444,3336
"id",2023 Dec,525982.840909091,1536,5718,2654
"il",2023 Dec,178801.794117647,6012,17447,11680
"in",2023 Dec,256541.239130435,4496,11923,5635
"ks",2023 Dec,202543.885714286,1917,5419,3204
"ky",2023 Dec,261264.216666667,2524,8128,4179
"la",2023 Dec,236373.5,3016,13553,3697
"ma",2023 Dec,1108753.57142857,2812,6474,1417
"md",2023 Dec,437055.166666667,4136,8110,6527
"me",2023 Dec,413556.25,772,2931,597
"mi",2023 Dec,270183.048192771,6316,16835,10668
"mn",2023 Dec,294114.195402299,3016,9589,5516
"mo",2023 Dec,241101.27826087,4360,13462,6928
"ms",2023 Dec,244871.108013937,1792,6856,2645.07142857143
"mt",2023 Dec,436651.418181818,660,3765,1167
"nc",2023 Dec,384255.28,8444,24463,15442
"nd",2023 Dec,219757.173076923,356,1904,862
"ne",2023 Dec,255258.333333333,1132,4038,2220
"nh",2023 Dec,505120,844,1770,788
"nj",2023 Dec,512728.047619048,4756,11866,9155
"nm",2023 Dec,348447.125,1224,4252,1763
"nv",2023 Dec,414114.058823529,2336,7190,3011
"ny",2023 Dec,367887.983870968,7344,30963,15800
"oh",2023 Dec,249983.897727273,7220,15115,10631
"ok",2023 Dec,220379.844155844,3328,11100,4313
"or",2023 Dec,495981.25,2364,9707,4105
"pa",2023 Dec,252232.611940299,6876,19323,11900
"ri",2023 Dec,621823,512,1133,1124
"sc",2023 Dec,317539.565217391,5500,16957,8678
"sd",2023 Dec,383640.224360816,434.8,2170,1035.16949152542
"tn",2023 Dec,380861.884210526,6148,21074,7320
"tx",2023 Dec,298018.846818182,23414.5363636364,88323.25,27089.9090909091
"ut",2023 Dec,596389.310344828,2472,8843,4024
"va",2023 Dec,391157.0546875,4880,12855,7820
"vt",2023 Dec,471903.571428571,304,1183,344
"wa",2023 Dec,552196.512820513,3484,11659,6618
"wi",2023 Dec,329382.527777778,2656,8729,3618
"wv",2023 Dec,202786.054545455,844,3062,1751
"wy",2023 Dec,514917.391304348,336,1917,461
"ak",2024 Jan,362416.964285714,462,1166,807
"al",2024 Jan,263945.402985075,5216,13987,4884
"ar",2024 Jan,220412.306666667,2724,8544,3362
"az",2024 Jan,439364.533333333,9302,18053,7903
"ca",2024 Jan,677981.482758621,24016,36130,19690
"co",2024 Jan,653224.640625,6248,12920,6533
"ct",2024 Jan,486171.875,2120,3160,3597
"dc",2024 Jan,619900,740,1586,691
"de",2024 Jan,450742.333333333,914,1909,1379
"fl",2024 Jan,426963.701492537,44786,118111,37336
"ga",2024 Jan,332228.398734177,11996,27264,12357
"hi",2024 Jan,1107687.5,1322,3752,1562
"ia",2024 Jan,214564.808080808,2166,6851,3218
"id",2024 Jan,527894.318181818,1652,4894,2848
"il",2024 Jan,179837.303921569,7734,15442,10881
"in",2024 Jan,252828.891304348,5032,10713,5560
"ks",2024 Jan,213646.314285714,2028,4935,2950
"ky",2024 Jan,261594.666666667,2936,7594,4283
"la",2024 Jan,239610.078125,3470,13016,3678
"ma",2024 Jan,1086792.71428571,3812,5412,1332
"md",2024 Jan,438422.333333333,4704,7155,5891
"me",2024 Jan,423857.8125,920,2471,567
"mi",2024 Jan,269808.710843373,7282,14863,9399
"mn",2024 Jan,296963.655172414,4088,8269,5167
"mo",2024 Jan,241342.886956522,5010,12335,6580
"ms",2024 Jan,247977.506968641,2012,6600,2677.71428571429
"mt",2024 Jan,437721.781818182,824,3427,1302
"nc",2024 Jan,384692.25,11130,22653,15758
"nd",2024 Jan,222664.288461538,478,1752,1019
"ne",2024 Jan,290696.211111111,1254,3629,2252
"nh",2024 Jan,511930,886,1481,670
"nj",2024 Jan,517341.80952381,6068,10788,8247
"nm",2024 Jan,359774,1536,3868,1746
"nv",2024 Jan,421143.294117647,3252,6633,3236
"ny",2024 Jan,369286.935483871,9926,28296,14298
"oh",2024 Jan,248659.647727273,7866,13347,9802
"ok",2024 Jan,220771.181818182,3556,10661,4260
"or",2024 Jan,482798.805555556,3282,8580,4015
"pa",2024 Jan,259902.582089552,8152,17469,10646
"ri",2024 Jan,614970,614,921,1051
"sc",2024 Jan,316853.826086957,7616,16725,8673
"sd",2024 Jan,394772.34731399,566,2035,1157.77966101695
"tn",2024 Jan,378274.684210526,7298,19225,7231
"tx",2024 Jan,293510.766,29478.2,83654.5,27078
"ut",2024 Jan,604625.965517241,3244,7982,4179
"va",2024 Jan,394362.40625,6738,11540,7307
"vt",2024 Jan,476357.142857143,402,1087,330
"wa",2024 Jan,554230.538461538,5272,9823,6691
"wi",2024 Jan,334256.263888889,3132,7542,3316
"wv",2024 Jan,206815.981818182,1048,2880,1728
"wy",2024 Jan,515478.695652174,500,1743,508
"ak",2024 Feb,372586.538461538,524,1097,880
"al",2024 Feb,262917.059701493,6490,14104,5738
"ar",2024 Feb,226057.106666667,3502,8294,3856
"az",2024 Feb,448991.266666667,10430,18575,10268
"ca",2024 Feb,697247.482758621,24806,36277,24281
"co",2024 Feb,659372.4375,7438,12983,7841
"ct",2024 Feb,505715.625,2370,3071,3750
"dc",2024 Feb,607425,792,1655,791
"de",2024 Feb,458606.666666667,1070,1942,1533
"fl",2024 Feb,427281.432835821,48098,125962,46999
"ga",2024 Feb,329081.873417722,13976,27318,15282
"hi",2024 Feb,1116673.5,1406,3846,1796
"ia",2024 Feb,215901.131313131,3000,6666,3727
"id",2024 Feb,529894.636363636,2308,4682,3198
"il",2024 Feb,180018.774509804,10640,14803,12961
